74.30,장애물 회피 방향 적용: (-1.00, -0.06, 0.06),(-15.92,-0.36,21.43)
74.32,장애물 감지됨: Small_Rock_001_LOD2, 위치: (-10.12, 0.00, 21.17),(-15.83,-0.37,21.40)
74.32,장애물 회피 방향 적용: (-1.00, -0.07, -0.01),(-15.83,-0.37,21.40)
74.38,장애물 감지됨: Small_Rock_001(Clone), 위치: (-10.12, 0.00, 21.17),(-15.59,-0.39,21.23)
74.38,장애물 회피 방향 적용: (-1.00, 0.00, 0.00),(-15.59,-0.39,21.23)
75.02,클러스터 b 수거 완료,(-13.15,-0.55,18.94)
75.02,알고리즘 사용됨: Score(AStar),(-13.15,-0.55,18.94)
75.02,클러스터 c로 이동 시작,(-13.15,-0.55,18.94)
77.22,클러스터 c 도착,(-10.64,-0.32,3.07)
77.22,클러스터 c 수거 시작,(-10.64,-0.32,3.07)
82.44,장애물 감지됨: Small_Rock_001(Clone), 위치: (-20.22, 0.00, -0.40),(-14.33,-0.06,-1.10)
82.44,장애물 회피 방향 적용: (1.00, -0.01, -0.02),(-14.33,-0.06,-1.10)
82.44,장애물 감지됨: Small_Rock_001_LOD2, 위치: (-20.22, 0.00, -0.40),(-14.33,-0.06,-1.10)
82.44,장애물 회피 방향 적용: (1.00, -0.01, -0.02),(-14.33,-0.06,-1.10)
82.44,장애물 감지됨: Small_Rock_001_LOD0, 위치: (-20.22, 0.00, -0.40),(-14.33,-0.06,-1.10)
82.44,장애물 회피 방향 적용: (1.00, -0.01, -0.02),(-14.33,-0.06,-1.10)
82.44,장애물 감지됨: Small_Rock_001_LOD1, 위치: (-20.22, 0.00, -0.40),(-14.33,-0.06,-1.10)
82.44,장애물 회피 방향 적용: (1.00, -0.01, -0.02),(-14.33,-0.06,-1.10)
82.92,클러스터 c 수거 완료,(-14.15,-0.14,2.11)
82.92,모든 클러스터 수거 완료,(-14.15,-0.14,2.11)
82.92,클러스터 a 수거율: 76.1%,(-14.15,-0.14,2.11)
82.92,클러스터 b 수거율: 94.3%,(-14.15,-0.14,2.11)
82.92,클러스터 c 수거율: 100.0%,(-14.15,-0.14,2.11)
82.92,장애물 충돌 횟수: 0,(-14.15,-0.14,2.11)
86.64,장애물 충돌 횟수: 0,(-14.03,-0.31,2.43)
